region_a,label_a,region_b,label_b,overlap_voxels,intersection_over_union,overlap_fraction_smaller
5,521,6,254,45,0.3879310344827586,0.6716417910447762
5,548,6,574,21,0.16030534351145037,0.4772727272727273
5,549,6,458,17,0.08374384236453201,0.23943661971830985
5,550,6,578,45,0.3358208955223881,0.8035714285714286
5,552,6,509,33,0.23076923076923078,0.4520547945205479
5,554,6,582,31,0.26956521739130435,0.6888888888888889
5,559,6,518,40,0.2564102564102564,0.47619047619047616
5,560,6,586,43,0.40186915887850466,0.9148936170212766
5,565,6,524,38,0.3140495867768595,0.7916666666666666
5,569,6,530,30,0.21739130434782608,0.5172413793103449
5,571,6,594,45,0.371900826446281,0.8333333333333334
5,575,6,601,39,0.3277310924369748,0.7222222222222222
5,576,6,537,46,0.3194444444444444,0.8214285714285714
5,593,6,437,46,0.3865546218487395,0.7796610169491526
5,604,6,360,49,0.47115384615384615,0.7777777777777778
5,607,6,363,48,0.366412213740458,0.8
5,612,6,364,7,0.08433734939759036,0.20588235294117646
5,619,6,134,54,0.5869565217391305,0.8181818181818182
5,673,6,521,45,0.36885245901639346,0.8490566037735849
5,676,6,533,50,0.423728813559322,0.9090909090909091
5,690,6,474,48,0.46601941747572817,0.8571428571428571
5,692,6,434,7,0.08536585365853659,0.20588235294117646
5,697,6,194,1,0.014705882352941176,0.06666666666666667
5,728,6,510,42,0.44680851063829785,0.84
5,743,6,467,43,0.5,0.7413793103448276
5,745,6,472,3,0.04285714285714286,0.13043478260869565
5,747,6,357,1,0.014705882352941176,0.08333333333333333
5,754,6,272,3,0.04225352112676056,0.17647058823529413
5,765,6,497,45,0.36585365853658536,0.8181818181818182
5,779,6,384,3,0.04411764705882353,0.2727272727272727
5,806,6,472,26,0.4126984126984127,0.6666666666666666
5,808,6,357,7,0.11290322580645161,0.5833333333333334
5,821,6,570,23,0.2875,0.575
5,822,6,434,12,0.21428571428571427,0.9230769230769231
5,834,6,50,1,0.009523809523809525,0.05263157894736842
5,867,6,51,2,0.018018018018018018,0.10526315789473684
5,1356,6,932,16,0.64,0.8888888888888888
5,1357,6,1108,14,0.56,0.7777777777777778
5,1358,6,941,11,0.4074074074074074,0.6111111111111112
5,1359,6,1116,10,0.43478260869565216,0.6666666666666666
5,1361,6,1017,12,0.631578947368421,1.0
5,1363,6,1026,7,0.35,0.6363636363636364
5,1365,6,1186,11,0.4782608695652174,0.8461538461538461
5,1368,6,1188,10,0.45454545454545453,0.8333333333333334
5,1370,6,1230,12,0.5454545454545454,0.8571428571428571
5,1377,6,1190,12,0.5454545454545454,0.8
5,1378,6,1189,11,0.5238095238095238,0.9166666666666666
5,1384,6,1052,14,0.5384615384615384,0.7
5,1385,6,1050,13,0.65,0.8125
5,1388,6,1055,12,0.5454545454545454,0.7058823529411765
5,1391,6,1060,12,0.5217391304347826,0.8
5,1392,6,1057,11,0.5238095238095238,0.7333333333333333
5,1399,6,1196,10,0.5555555555555556,0.8333333333333334
5,1400,6,1063,7,0.35,0.6363636363636364
5,1401,6,1067,14,0.6363636363636364,0.8235294117647058
5,1406,6,1197,10,0.45454545454545453,0.7142857142857143
5,1408,6,1076,12,0.41379310344827586,0.6666666666666666
5,1414,6,1200,12,0.41379310344827586,0.8571428571428571
5,1416,6,1078,12,0.6,0.8
5,1418,6,1202,13,0.65,0.8666666666666667
5,1426,6,1088,13,0.5652173913043478,0.7647058823529411
5,1430,6,1092,9,0.5294117647058824,0.8181818181818182
5,1435,6,1100,9,0.375,0.8181818181818182
5,1436,6,1099,11,0.6111111111111112,0.9166666666666666
5,1445,6,1107,12,0.5,0.8
5,1452,6,1113,11,0.6470588235294118,0.9166666666666666
5,1457,6,1120,9,0.45,0.6428571428571429
5,1463,6,1122,10,0.4166666666666667,0.7692307692307693
5,1464,6,954,14,0.6666666666666666,0.8235294117647058
5,1468,6,1125,8,0.38095238095238093,0.5714285714285714
5,1471,6,1217,8,0.32,0.5714285714285714
5,1472,6,1129,9,0.375,0.6923076923076923
5,1477,6,1219,10,0.5,0.7142857142857143
5,1481,6,1136,9,0.32142857142857145,0.5
5,1482,6,1138,14,0.6666666666666666,0.8235294117647058
5,1487,6,1220,9,0.42857142857142855,0.6428571428571429
5,1493,6,1147,13,0.5909090909090909,0.8125
5,1494,6,1148,11,0.6111111111111112,0.7857142857142857
5,1498,6,1221,11,0.5,0.6875
5,1502,6,1155,7,0.2916666666666667,0.4666666666666667
5,1504,6,1156,12,0.6,0.8
5,1510,6,1222,11,0.6111111111111112,0.7857142857142857
5,1515,6,1163,12,0.5454545454545454,0.7058823529411765
5,1516,6,1164,10,0.45454545454545453,0.6666666666666666
5,1523,6,1165,11,0.55,0.7333333333333333
5,1531,6,1167,13,0.6842105263157895,0.8666666666666667
5,1532,6,1168,11,0.4782608695652174,0.7333333333333333
5,1538,6,1170,14,0.6086956521739131,0.7777777777777778
5,1543,6,993,14,0.7777777777777778,0.875
5,1544,6,1223,9,0.5294117647058824,0.8181818181818182
5,1551,6,1173,12,0.5217391304347826,0.8
5,1556,6,998,9,0.45,0.6428571428571429
5,1557,6,1224,11,0.5,0.6875
5,1563,6,1176,12,0.6666666666666666,0.8571428571428571
5,1570,6,1225,9,0.42857142857142855,0.6923076923076923
5,1582,6,1227,12,0.5,0.8
5,1587,6,1181,12,0.7058823529411765,0.8571428571428571
5,218,7,8,3,0.0016068559185859668,0.25
5,224,7,8,5,0.0026838432635534087,0.5
5,230,7,8,1,0.0005336179295624333,0.058823529411764705
5,524,7,8,4,0.002044989775051125,0.0392156862745098
5,524,7,422,4,0.029850746268656716,0.1111111111111111
5,525,7,8,30,0.015487867836861126,0.27522935779816515
5,526,7,8,8,0.0040609137055837565,0.06666666666666667
5,526,7,560,13,0.1,0.5652173913043478
5,528,7,8,9,0.004547751389590703,0.06923076923076923
5,528,7,426,6,0.03896103896103896,0.2
5,532,7,8,17,0.008717948717948718,0.1559633027522936
5,532,7,371,12,0.09230769230769231,0.36363636363636365
5,543,7,8,23,0.011837364899639732,0.21296296296296297
5,543,7,562,15,0.12195121951219512,0.5
5,649,7,8,7,0.0035478966041561076,0.05737704918032787
5,653,7,8,12,0.006109979633401222,0.1016949152542373
5,654,7,401,1,0.006711409395973154,0.02564102564102564
5,655,7,8,2,0.0010131712259371835,0.01694915254237288
5,655,7,498,15,0.11029411764705882,0.45454545454545453
5,657,7,570,14,0.1,0.8235294117647058
5,659,7,8,1,0.0005017561465127947,0.007352941176470588
5,659,7,548,14,0.09929078014184398,0.7368421052631579
5,715,7,9,2,0.012195121951219513,0.03278688524590164
5,716,7,8,9,0.004559270516717325,0.072
5,717,7,8,12,0.006169665809768638,0.12121212121212122
5,718,7,8,15,0.007664793050587634,0.13157894736842105
5,723,7,550,11,0.10679611650485436,0.6111111111111112
5,758,7,8,1,0.0005058168942842691,0.008333333333333333
5,759,7,8,4,0.0020325203252032522,0.03508771929824561
5,759,7,9,2,0.011560693641618497,0.03278688524590164
5,761,7,8,11,0.0056410256410256415,0.10679611650485436
5,789,7,8,1,0.0005344735435595938,0.07142857142857142
5,792,7,249,8,0.12307692307692308,0.25806451612903225
5,819,7,8,8,0.0042780748663101605,0.4
5,824,7,559,3,0.06976744186046512,0.13043478260869565
5,1808,7,616,8,0.06153846153846154,0.47058823529411764
5,209,8,315,2,0.010526315789473684,0.022727272727272728
5,209,8,551,24,0.21238938053097345,0.7272727272727273
5,210,8,729,34,0.22077922077922077,0.5964912280701754
5,211,8,315,28,0.16470588235294117,0.3181818181818182
5,212,8,516,31,0.1901840490797546,0.4189189189189189
5,213,8,557,29,0.21804511278195488,0.5370370370370371
5,214,8,1,2,0.04878048780487805,0.13333333333333333
5,215,8,518,40,0.28776978417266186,0.5555555555555556
5,216,8,521,44,0.3235294117647059,0.6197183098591549
5,217,8,563,38,0.2878787878787879,0.5846153846153846
5,219,8,559,41,0.328,0.6212121212121212
5,221,8,778,6,0.05309734513274336,0.3
5,222,8,3,8,0.3076923076923077,0.5333333333333333
5,223,8,410,39,0.35135135135135137,0.7358490566037735
5,225,8,649,28,0.27722772277227725,0.7777777777777778
5,226,8,524,48,0.37209302325581395,0.8135593220338984
5,227,8,489,45,0.3284671532846715,0.8181818181818182
5,231,8,573,42,0.358974358974359,0.711864406779661
5,232,8,365,1,0.00980392156862745,0.058823529411764705
5,233,8,411,54,0.432,0.782608695652174
5,234,8,652,38,0.3333333333333333,0.7169811320754716
5,235,8,368,26,0.22413793103448276,0.43333333333333335
5,243,8,554,12,0.0975609756097561,0.5
5,243,8,770,4,0.030303030303030304,0.16
5,244,8,462,16,0.11594202898550725,0.2857142857142857
5,245,8,364,14,0.07,0.1308411214953271
5,246,8,488,10,0.08849557522123894,0.37037037037037035
5,247,8,391,10,0.09174311926605505,0.4166666666666667
5,248,8,560,30,0.2564102564102564,0.5769230769230769
5,249,8,555,36,0.2975206611570248,0.5625
5,250,8,526,11,0.11224489795918367,0.6111111111111112
5,251,8,528,8,0.07407407407407407,0.5
5,251,8,771,9,0.07964601769911504,0.4090909090909091
5,252,8,570,23,0.22772277227722773,0.696969696969697
5,253,8,651,22,0.22448979591836735,0.7096774193548387
5,254,8,531,1,0.01282051282051282,0.05
5,280,8,364,9,0.046875,0.09574468085106383
5,283,8,409,2,0.010416666666666666,0.02197802197802198
5,284,8,552,25,0.2,0.43859649122807015
5,285,8,558,21,0.1510791366906475,0.3333333333333333
5,286,8,553,24,0.17777777777777778,0.375
5,287,8,409,43,0.2654320987654321,0.4725274725274725
5,288,8,523,19,0.16666666666666666,0.5135135135135135
5,289,8,643,30,0.24390243902439024,0.6666666666666666
5,290,8,564,32,0.26229508196721313,0.5818181818181818
5,291,8,522,43,0.40186915887850466,0.7413793103448276
5,292,8,645,34,0.29310344827586204,0.68
5,293,8,429,43,0.37719298245614036,0.6515151515151515
5,362,8,364,4,0.020512820512820513,0.043478260869565216
5,365,8,425,3,0.01744186046511628,0.03896103896103896
5,367,8,317,6,0.04225352112676056,0.1111111111111111
5,369,8,463,15,0.12396694214876033,0.3191489361702128
5,370,8,316,3,0.017241379310344827,0.034482758620689655
5,370,8,517,13,0.1015625,0.2549019607843137
5,371,8,520,18,0.14285714285714285,0.3333333333333333
5,372,8,425,35,0.2536231884057971,0.45454545454545453
5,373,8,556,37,0.3162393162393162,0.5692307692307692
5,374,8,565,12,0.1276595744680851,0.6666666666666666
5,374,8,777,6,0.06,0.3333333333333333
5,375,8,644,20,0.2,0.7692307692307693
5,376,8,568,41,0.36283185840707965,0.6507936507936508
5,377,8,648,44,0.4489795918367347,0.9565217391304348
5,378,8,574,42,0.3925233644859813,0.7636363636363637
5,379,8,367,26,0.25742574257425743,0.7428571428571429
5,523,8,316,25,0.17123287671232876,0.2976190476190476
5,524,8,728,24,0.17647058823529413,0.41379310344827586
5,525,8,1,4,0.03007518796992481,0.14285714285714285
5,525,8,732,43,0.3333333333333333,0.6825396825396826
5,526,8,642,30,0.22556390977443608,0.6976744186046512
5,527,8,562,38,0.33043478260869563,0.5846153846153846
5,528,8,733,44,0.3142857142857143,0.8148148148148148
5,529,8,525,42,0.3783783783783784,0.6666666666666666
5,530,8,567,34,0.2956521739130435,0.5862068965517241
5,531,8,566,45,0.45,0.8181818181818182
5,532,8,734,40,0.3053435114503817,0.6451612903225806
5,533,8,529,49,0.4152542372881356,0.7903225806451613
5,534,8,571,47,0.415929203539823,0.6619718309859155
5,535,8,647,49,0.4298245614035088,0.7101449275362319
5,536,8,646,41,0.36283185840707965,0.7454545454545455
5,537,8,569,38,0.3958333333333333,0.7169811320754716
5,538,8,490,53,0.4649122807017544,0.7794117647058824
5,539,8,365,62,0.5344827586206896,0.7209302325581395
5,540,8,366,53,0.5096153846153846,0.7162162162162162
5,541,8,412,61,0.580952380952381,0.7922077922077922
5,542,8,465,43,0.39814814814814814,0.6615384615384615
5,543,8,650,42,0.328125,0.6774193548387096
5,544,8,318,55,0.4954954954954955,0.6875
5,545,8,392,49,0.5,0.765625
5,546,8,319,23,0.22330097087378642,0.8214285714285714
5,547,8,393,17,0.18478260869565216,0.6538461538461539
5,654,8,292,3,0.023255813953488372,0.14285714285714285
5,654,8,730,41,0.29927007299270075,0.6119402985074627
5,655,8,641,55,0.40145985401459855,0.7432432432432432
5,656,8,519,44,0.3464566929133858,0.5789473684210527
5,657,8,3,2,0.012987012987012988,0.10526315789473684
5,657,8,426,51,0.2982456140350877,0.6
5,658,8,561,49,0.46226415094339623,0.765625
5,659,8,735,38,0.24836601307189543,0.6909090909090909
5,660,8,428,54,0.5142857142857142,0.8307692307692308
5,661,8,572,42,0.3853211009174312,0.65625
5,662,8,414,53,0.5408163265306123,0.8412698412698413
5,663,8,394,9,0.10344827586206896,0.8181818181818182
5,719,8,424,5,0.024271844660194174,0.04807692307692308
5,719,8,727,32,0.24427480916030533,0.5714285714285714
5,720,8,424,40,0.24242424242424243,0.39603960396039606
5,721,8,731,49,0.3333333333333333,0.7101449275362319
5,722,8,527,47,0.4351851851851852,0.8103448275862069
5,723,8,430,49,0.3712121212121212,0.5764705882352941
5,724,8,466,53,0.42063492063492064,0.6794871794871795
5,761,8,1,1,0.007692307692307693,0.03571428571428571
5,761,8,726,25,0.21929824561403508,0.6944444444444444
5,791,8,4,1,0.023809523809523808,0.058823529411764705
5,791,8,427,7,0.06796116504854369,0.4117647058823529
5,792,8,530,16,0.2,0.5161290322580645
5,796,8,413,11,0.1,0.6470588235294118
5,820,8,515,2,0.02531645569620253,0.16666666666666666
5,824,8,755,10,0.14492753623188406,0.43478260869565216
5,825,8,427,10,0.08849557522123894,0.3333333333333333
5,826,8,530,8,0.11267605633802817,0.5714285714285714
5,1020,8,520,2,0.02857142857142857,0.1111111111111111
5,1024,8,558,3,0.039473684210526314,0.1875
5,1025,8,409,2,0.017391304347826087,0.07692307692307693
5,1559,8,781,1,0.0006397952655150352,0.05555555555555555
5,1560,8,781,1,0.0006377551020408163,0.043478260869565216
5,1564,8,781,3,0.0019096117122851686,0.10714285714285714
5,1564,8,820,10,0.29411764705882354,0.625
5,1565,8,781,7,0.004498714652956298,0.4117647058823529
5,1566,8,781,1,0.0006414368184733803,0.07142857142857142
5,1566,8,823,11,0.6470588235294118,0.7857142857142857
5,1568,8,781,2,0.001282051282051282,0.125
5,1568,8,824,11,0.4583333333333333,0.6875
5,1569,8,812,6,0.3,0.46153846153846156
5,1571,8,781,1,0.0006426735218508997,0.09090909090909091
5,1571,8,826,7,0.3684210526315789,0.6363636363636364
5,1572,8,836,9,0.391304347826087,0.9
5,1575,8,837,9,0.5,1.0
5,1582,8,840,8,0.32,0.5333333333333333
5,1584,8,846,12,0.631578947368421,0.8571428571428571
5,1813,8,781,1,0.0006422607578676942,0.08333333333333333
5,1815,8,796,11,0.044897959183673466,0.7857142857142857
5,1816,8,781,13,0.008408796895213453,1.0
5,1817,8,781,1,0.0006418485237483953,0.07692307692307693
5,1817,8,821,10,0.7142857142857143,0.9090909090909091
5,1818,8,822,10,0.6666666666666666,0.9090909090909091
5,1819,8,833,11,0.5789473684210527,1.0
5,1820,8,781,1,0.0006426735218508997,0.09090909090909091
5,1820,8,835,8,0.6666666666666666,0.8888888888888888
5,1821,8,825,9,0.5625,0.75
5,1822,8,827,9,0.6428571428571429,0.8181818181818182
5,1824,8,838,13,0.5909090909090909,0.8666666666666667
5,1826,8,839,8,0.5,0.8
5,1857,8,834,7,0.4375,0.7
5,221,9,189,49,0.3983739837398374,0.6712328767123288
5,225,9,233,41,0.38317757009345793,0.7454545454545455
5,231,9,234,53,0.4649122807017544,0.7910447761194029
5,234,9,235,48,0.3779527559055118,0.631578947368421
5,246,9,185,3,0.012244897959183673,0.03125
5,247,9,185,19,0.08333333333333333,0.2
5,250,9,187,46,0.38333333333333336,0.6133333333333333
5,251,9,232,47,0.376,0.6527777777777778
5,252,9,191,14,0.14893617021276595,0.8235294117647058
5,253,9,192,50,0.45454545454545453,0.704225352112676
5,254,9,303,1,0.013157894736842105,0.05
5,285,9,55,19,0.15833333333333333,0.4523809523809524
5,288,9,1,38,0.18095238095238095,0.3958333333333333
5,371,9,1,15,0.06607929515418502,0.16666666666666666
5,374,9,60,26,0.26262626262626265,0.7027027027027027
5,375,9,190,18,0.16363636363636364,0.5294117647058824
5,377,9,6,1,0.00684931506849315,0.0196078431372549
5,378,9,6,11,0.08208955223880597,0.21568627450980393
5,1029,9,1,1,0.005952380952380952,0.058823529411764705
5,1550,9,432,1,0.01818181818181818,0.07142857142857142
5,1582,9,535,5,0.22727272727272727,0.4166666666666667
6,9,8,574,16,0.17391304347826086,0.3018867924528302
6,15,8,565,3,0.030927835051546393,0.16666666666666666
6,15,8,777,3,0.030927835051546393,0.16666666666666666
6,37,8,520,10,0.08,0.18518518518518517
6,45,8,570,8,0.07920792079207921,0.24242424242424243
6,119,8,778,7,0.0875,0.35
6,121,8,573,34,0.3617021276595745,0.576271186440678
6,174,8,523,15,0.18518518518518517,0.40540540540540543
6,179,8,649,20,0.2898550724637681,0.5555555555555556
6,180,8,651,16,0.21621621621621623,0.5161290322580645
6,181,8,652,28,0.34146341463414637,0.5283018867924528
6,257,8,317,5,0.046296296296296294,0.09259259259259259
6,259,8,391,11,0.1506849315068493,0.4583333333333333
6,260,8,526,10,0.15625,0.5555555555555556
6,262,8,528,8,0.11764705882352941,0.5
6,262,8,771,9,0.1232876712328767,0.4090909090909091
6,343,8,488,7,0.09210526315789473,0.25925925925925924
6,1227,8,840,11,0.39285714285714285,0.6111111111111112
6,1,9,79,52,0.4126984126984127,0.6265060240963856
6,2,9,82,4,0.04081632653061224,0.18181818181818182
6,3,9,141,6,0.06818181818181818,0.35294117647058826
6,4,9,53,61,0.5446428571428571,0.7922077922077922
6,5,9,16,58,0.5631067961165048,0.8169014084507042
6,6,9,68,61,0.5700934579439252,0.7439024390243902
6,7,9,70,58,0.5471698113207547,0.7435897435897436
6,8,9,74,38,0.41304347826086957,0.6785714285714286
6,9,9,6,9,0.09473684210526316,0.17647058823529413
6,10,9,80,5,0.05434782608695652,0.3125
6,11,9,140,32,0.3106796116504854,0.6037735849056604
6,14,9,184,42,0.4117647058823529,0.65625
6,15,9,60,9,0.08181818181818182,0.24324324324324326
6,16,9,59,65,0.6372549019607843,0.8783783783783784
6,17,9,65,63,0.7411764705882353,0.9545454545454546
6,18,9,136,54,0.5934065934065934,0.8307692307692308
6,19,9,71,50,0.5319148936170213,0.7575757575757576
6,20,9,77,61,0.6288659793814433,0.8840579710144928
6,27,9,405,14,0.16279069767441862,0.8235294117647058
6,28,9,14,56,0.5233644859813084,0.9032258064516129
6,29,9,61,65,0.6074766355140186,0.8333333333333334
6,37,9,1,1,0.004310344827586207,0.012345679012345678
6,40,9,230,34,0.4473684210526316,0.7727272727272727
6,41,9,302,37,0.5362318840579711,0.8604651162790697
6,42,9,54,54,0.453781512605042,0.8852459016393442
6,43,9,56,57,0.5588235294117647,0.8260869565217391
6,44,9,57,59,0.5221238938053098,0.921875
6,45,9,191,2,0.02197802197802198,0.11764705882352941
6,46,9,62,58,0.58,0.8923076923076924
6,47,9,21,37,0.3627450980392157,0.5692307692307692
6,48,9,78,45,0.45454545454545453,0.7142857142857143
6,78,9,229,27,0.35526315789473684,0.6136363636363636
6,79,9,2,48,0.5052631578947369,0.75
6,80,9,4,38,0.33043478260869563,0.8636363636363636
6,81,9,17,55,0.5555555555555556,0.7534246575342466
6,82,9,15,47,0.5053763440860215,0.746031746031746
6,83,9,67,50,0.4854368932038835,0.8064516129032258
6,84,9,19,54,0.6136363636363636,0.782608695652174
6,85,9,20,49,0.5212765957446809,0.7777777777777778
6,86,9,23,15,0.15463917525773196,0.5357142857142857
6,118,9,132,14,0.22580645161290322,0.3783783783783784
6,118,9,413,22,0.36666666666666664,0.5641025641025641
6,119,9,189,43,0.44329896907216493,0.6417910447761194
6,120,9,69,28,0.28,0.5490196078431373
6,121,9,234,40,0.4166666666666667,0.5970149253731343
6,122,9,73,49,0.5903614457831325,0.7538461538461538
6,123,9,22,42,0.4077669902912621,0.6363636363636364
6,174,9,1,17,0.08762886597938144,0.288135593220339
6,175,9,395,32,0.47761194029850745,0.8205128205128205
6,176,9,185,35,0.19662921348314608,0.5737704918032787
6,177,9,133,45,0.45,0.7142857142857143
6,178,9,18,26,0.28888888888888886,0.7647058823529411
6,179,9,233,26,0.3170731707317073,0.49056603773584906
6,180,9,192,37,0.3978494623655914,0.6271186440677966
6,181,9,235,29,0.27884615384615385,0.5087719298245614
6,182,9,80,38,0.42696629213483145,0.8260869565217391
6,259,9,185,22,0.11578947368421053,0.36666666666666664
6,260,9,187,32,0.32323232323232326,0.5714285714285714
6,261,9,231,13,0.2,0.41935483870967744
6,262,9,232,37,0.3894736842105263,0.6166666666666667
6,263,9,58,45,0.45918367346938777,0.7627118644067796
6,264,9,134,43,0.4056603773584906,0.7288135593220338
6,265,9,64,50,0.5494505494505495,0.8064516129032258
6,266,9,137,48,0.5581395348837209,0.9056603773584906
6,267,9,139,43,0.4725274725274725,0.7818181818181819
6,343,9,185,3,0.014634146341463415,0.05357142857142857
6,344,9,193,16,0.25,0.4
6,345,9,81,15,0.1485148514851485,0.45454545454545453
6,568,9,135,8,0.13333333333333333,0.3333333333333333
6,569,9,75,9,0.1125,0.45
6,648,9,6,3,0.03571428571428571,0.08333333333333333
6,719,9,433,2,0.02666666666666667,0.11764705882352941
6,720,9,443,7,0.1891891891891892,0.4375
6,721,9,447,8,0.26666666666666666,0.4444444444444444
6,722,9,448,8,0.2962962962962963,0.6153846153846154
6,723,9,456,10,0.43478260869565216,0.7692307692307693
6,727,9,464,11,0.5789473684210527,0.8461538461538461
6,802,9,453,6,0.2608695652173913,0.42857142857142855
6,803,9,454,7,0.21875,0.4666666666666667
6,804,9,455,8,0.27586206896551724,0.4444444444444444
6,805,9,457,9,0.2727272727272727,0.47368421052631576
6,806,9,458,10,0.45454545454545453,0.625
6,808,9,459,11,0.55,0.7857142857142857
6,809,9,460,9,0.45,0.6428571428571429
6,810,9,461,13,0.4482758620689655,0.6842105263157895
6,812,9,462,11,0.6875,0.9166666666666666
6,813,9,463,12,0.5454545454545454,0.8
6,816,9,483,5,0.23809523809523808,0.5
6,817,9,465,9,0.21951219512195122,0.47368421052631576
6,1178,9,533,11,0.6470588235294118,0.8461538461538461
6,1179,9,509,10,0.5,0.7692307692307693
6,1226,9,508,9,0.5294117647058824,0.6923076923076923
6,1227,9,535,9,0.375,0.75
7,8,8,1,2,0.0010615711252653928,0.07142857142857142
7,8,8,2,2,0.0010582010582010583,0.058823529411764705
7,8,8,431,1,0.0005186721991701245,0.014084507042253521
7,8,8,515,33,0.017423442449841606,0.4782608695652174
7,8,8,641,3,0.0015552099533437014,0.04054054054054054
7,8,8,650,5,0.0026109660574412533,0.08064516129032258
7,8,8,726,5,0.0026469031233456856,0.1388888888888889
7,8,8,728,4,0.0020920502092050207,0.06896551724137931
7,8,8,732,7,0.0036572622779519333,0.1111111111111111
7,8,8,733,1,0.0005232862375719519,0.018518518518518517
7,41,8,9,1,0.018867924528301886,0.05555555555555555
7,110,8,129,2,0.038461538461538464,0.1
7,119,8,137,4,0.022222222222222223,0.19047619047619047
7,119,8,153,1,0.005405405405405406,0.043478260869565216
7,119,8,493,24,0.11483253588516747,0.34285714285714286
7,119,8,655,15,0.06550218340611354,0.18518518518518517
7,128,8,158,4,0.034482758620689655,0.16
7,128,8,495,28,0.19444444444444445,0.36363636363636365
7,135,8,165,9,0.14516129032258066,0.34615384615384615
7,135,8,534,1,0.008130081300813009,0.022222222222222223
7,138,8,169,13,0.13541666666666666,0.6190476190476191
7,138,8,580,31,0.23484848484848486,0.41333333333333333
7,155,8,177,7,0.042682926829268296,0.2916666666666667
7,155,8,186,8,0.047337278106508875,0.26666666666666666
7,155,8,675,20,0.10204081632653061,0.2898550724637681
7,160,8,189,7,0.1590909090909091,0.30434782608695654
7,164,8,192,8,0.23529411764705882,0.6153846153846154
7,166,8,194,12,0.12,0.5
7,166,8,586,2,0.012345679012345678,0.02631578947368421
7,170,8,199,15,0.14018691588785046,0.625
7,170,8,686,33,0.2462686567164179,0.4782608695652174
7,172,8,203,12,0.2608695652173913,0.42857142857142855
7,174,8,204,4,0.10526315789473684,0.19047619047619047
7,176,8,210,9,0.07627118644067797,0.6428571428571429
7,176,8,688,5,0.03333333333333333,0.11904761904761904
7,180,8,225,3,0.07317073170731707,0.21428571428571427
7,182,8,229,8,0.22857142857142856,0.47058823529411764
7,186,8,241,8,0.16666666666666666,0.42105263157894735
7,191,8,251,2,0.03333333333333333,0.06451612903225806
7,192,8,259,1,0.02702702702702703,0.07692307692307693
7,193,8,762,2,0.001984126984126984,0.14285714285714285
7,201,8,62,11,0.061452513966480445,0.11702127659574468
7,201,8,87,12,0.07453416149068323,0.1518987341772152
7,204,8,241,1,0.014705882352941176,0.03125
7,204,8,596,1,0.010416666666666666,0.03125
7,205,8,45,1,0.008771929824561403,0.047619047619047616
7,205,8,62,1,0.008620689655172414,0.047619047619047616
7,206,8,172,1,0.015873015873015872,0.037037037037037035
7,206,8,660,22,0.2558139534883721,0.5945945945945946
7,208,8,26,4,0.030303030303030304,0.10810810810810811
7,209,8,45,51,0.24519230769230768,0.5425531914893617
7,209,8,54,20,0.08298755186721991,0.20833333333333334
7,212,8,229,1,0.005128205128205128,0.038461538461538464
7,212,8,241,3,0.014705882352941176,0.08108108108108109
7,212,8,451,25,0.11467889908256881,0.3424657534246575
7,212,8,596,22,0.10328638497652583,0.3384615384615385
7,217,8,26,45,0.19736842105263158,0.45454545454545453
7,217,8,33,37,0.15879828326180256,0.3854166666666667
7,220,8,60,13,0.1015625,0.6842105263157895
7,221,8,73,4,0.03389830508474576,0.25
7,222,8,95,12,0.10714285714285714,0.8
7,223,8,115,1,0.004901960784313725,0.010752688172043012
7,223,8,491,17,0.09941520467836257,0.2236842105263158
7,224,8,115,16,0.13445378151260504,0.38095238095238093
7,225,8,126,23,0.20535714285714285,0.8214285714285714
7,226,8,575,21,0.15,0.3181818181818182
7,227,8,244,3,0.05263157894736842,0.10344827586206896
7,227,8,511,1,0.01020408163265306,0.034482758620689655
7,227,8,540,15,0.189873417721519,0.5172413793103449
7,228,8,251,1,0.007194244604316547,0.03225806451612903
7,228,8,541,36,0.2748091603053435,0.6206896551724138
7,228,8,602,5,0.029940119760479042,0.07936507936507936
7,229,8,542,10,0.12345679012345678,0.38461538461538464
7,232,8,18,15,0.15625,0.8823529411764706
7,233,8,578,35,0.44871794871794873,0.8536585365853658
7,234,8,656,23,0.24210526315789474,0.575
7,235,8,666,12,0.1411764705882353,0.6
7,236,8,509,17,0.2,0.4722222222222222
7,239,8,335,34,0.16346153846153846,0.7391304347826086
7,240,8,43,8,0.053691275167785234,0.26666666666666666
7,241,8,73,22,0.19469026548672566,0.7586206896551724
7,246,8,584,28,0.2857142857142857,0.56
7,247,8,585,35,0.3888888888888889,0.7142857142857143
7,249,8,530,30,0.38961038961038963,0.7142857142857143
7,260,8,335,18,0.08823529411764706,0.6923076923076923
7,263,8,673,26,0.3132530120481928,0.8666666666666667
7,264,8,472,26,0.21487603305785125,0.7428571428571429
7,265,8,587,29,0.37662337662337664,0.6304347826086957
7,267,8,511,23,0.3108108108108108,0.8518518518518519
7,276,8,8,9,0.07964601769911504,0.6428571428571429
7,277,8,431,20,0.24691358024691357,0.6666666666666666
7,297,8,659,25,0.26881720430107525,0.6756756756756757
7,299,8,668,24,0.27586206896551724,0.6857142857142857
7,300,8,669,21,0.22826086956521738,0.5526315789473685
7,303,8,683,29,0.3258426966292135,0.7073170731707317
7,304,8,446,13,0.1262135922330097,0.40625
7,307,8,212,15,0.12605042016806722,0.7894736842105263
7,314,8,772,3,0.07894736842105263,0.15
7,318,8,22,8,0.06201550387596899,0.5
